distance,latitude,longitude,geometry,id_cukrarna,distance_mhd,name_mhd
0.39840391823252075,50.0318,14.3794,POINT (14.3794 50.0318),126,0.33402959092255724,Högerova
0.8719174171405084,50.0318,14.3844,POINT (14.3844 50.0318),126,0.22473589280580458,Slavínského
1.146472328451771,50.0318,14.3894,POINT (14.3894 50.0318),302,0.3105532380388398,Filmové ateliéry Barrandov
1.0286490151872516,50.0318,14.3944,POINT (14.3944 50.0318),302,0.1685312970757276,Barrandovská
0.6123303198019486,50.0318,14.3994,POINT (14.3994 50.0318),544,0.36575340491116964,Horní cesta
0.3912571770142964,50.0318,14.4044,POINT (14.4044 50.0318),400,0.36179416283837046,Nádraží Braník
0.27792664518779825,50.0318,14.4094,POINT (14.4094 50.0318),400,0.2969861306399377,Pobřežní cesta
0.2711568249830929,50.0318,14.4144,POINT (14.4144 50.0318),527,0.3166531414215842,Branické náměstí
0.5329276003687597,50.0318,14.4194,POINT (14.4194 50.0318),527,0.376988829370049,Ve Studeném
1.0538252372831347,50.0318,14.4244,POINT (14.4244 50.0318),527,0.18017679503661485,Ve Studeném
0.6850777214873595,50.0318,14.4294,POINT (14.4294 50.0318),116,0.2746831865936781,Vrbova
0.5421302515389876,50.0318,14.4344,POINT (14.4344 50.0318),254,0.5526764965182395,Na Vrstevnici
0.846072451917471,50.0318,14.4394,POINT (14.4394 50.0318),254,0.5505830749846927,Dolnokrčská
1.2355001071178426,50.0318,14.4444,POINT (14.4444 50.0318),57,0.3163968494364565,Praha-Krč
0.8297379628482222,50.0318,14.4494,POINT (14.4494 50.0318),436,0.19206283843478084,Višňová
0.29994494085018497,50.0318,14.4544,POINT (14.4544 50.0318),436,0.15897727451952992,Nemocnice Krč
0.3279006680255388,50.0318,14.4594,POINT (14.4594 50.0318),436,0.48724165545825104,Nemocnice Krč
0.8608836905421233,50.0318,14.4644,POINT (14.4644 50.0318),436,0.9291418127656448,Klárův ústav
1.249080096507226,50.0318,14.4694,POINT (14.4694 50.0318),154,1.1122859767975655,Roztyly
1.4721399667941506,50.0318,14.4744,POINT (14.4744 50.0318),469,0.7349533877605186,Roztyly
1.2089544726985861,50.0318,14.4794,POINT (14.4794 50.0318),303,0.5143290146482079,Dědinova
0.6554692804607912,50.0318,14.4844,POINT (14.4844 50.0318),303,0.25353722075663715,Dědinova
0.11729892666981,50.0318,14.4894,POINT (14.4894 50.0318),303,0.22713502551298861,Petýrkova
0.3742842398774132,50.0318,14.4944,POINT (14.4944 50.0318),168,0.3386873619286906,Chodov
0.45135092545525446,50.0318,14.4994,POINT (14.4994 50.0318),232,0.1765688695192198,Chodovská tvrz
0.6630076748872675,50.0318,14.5044,POINT (14.5044 50.0318),232,0.19490749181673298,Mokrá
0.8973407763793043,50.0318,14.5094,POINT (14.5094 50.0318),88,0.07413544995550922,Bachova
0.5447330958518813,50.0318,14.5144,POINT (14.5144 50.0318),588,0.03595483276690284,Mikulova
0.019643844489916518,50.0318,14.5194,POINT (14.5194 50.0318),588,0.13673091963748824,Hněvkovského
0.20636604841308176,50.0318,14.5244,POINT (14.5244 50.0318),571,0.10226757705582287,Modrá škola
0.0569824035055765,50.0318,14.5294,POINT (14.5294 50.0318),40,0.312117022535773,Poliklinika Háje
0.3290863997423957,50.0318,14.5344,POINT (14.5344 50.0318),279,0.037357806510591306,Horčičkova
0.6466874398234254,50.0318,14.5394,POINT (14.5394 50.0318),279,0.3262412044843343,Jižní Město
1.159379761404819,50.0318,14.5444,POINT (14.5444 50.0318),279,0.6376435071562477,Newtonova
1.0660322997334521,50.0318,14.5494,POINT (14.5494 50.0318),101,0.19192715341616137,Newtonova
0.605637212285714,50.0318,14.5544,POINT (14.5544 50.0318),101,0.5321022666915989,Newtonova
0.4617553483558569,50.0318,14.5594,POINT (14.5594 50.0318),101,0.16193666095617623,Jakobiho
0.8220033884146619,50.0318,14.5644,POINT (14.5644 50.0318),101,0.3420105083875464,Sídliště Petrovice
1.3244663602354647,50.0318,14.5694,POINT (14.5694 50.0318),101,0.7482803343984638,Sídliště Petrovice
1.857089849260333,50.0318,14.5744,POINT (14.5744 50.0318),101,0.5502937146360589,Betonárka
2.0730227022564254,50.0318,14.5794,POINT (14.5794 50.0318),22,0.6808532241893689,Na Blanici
1.518023237964487,50.0318,14.5844,POINT (14.5844 50.0318),22,0.5914921173515102,Na Blanici
0.9630243911399188,50.0318,14.5894,POINT (14.5894 50.0318),22,0.3187098449694267,Praha-Uhříněves
0.4080286814186357,50.0318,14.5944,POINT (14.5944 50.0318),22,0.2406478282263628,Ke Kříži
0.14699942785665665,50.0318,14.5994,POINT (14.5994 50.0318),22,0.15517354723216895,Nové náměstí
0.3731481547305632,50.0318,14.6044,POINT (14.6044 50.0318),541,0.1955993941606785,Uhříněves
0.5127795610386537,50.0318,14.6094,POINT (14.6094 50.0318),541,0.15250996872439598,K Netlukám
1.0013471980581885,50.0318,14.6144,POINT (14.6144 50.0318),541,0.314233493197217,Sídliště Uhříněves
1.5357407150620583,50.0318,14.6194,POINT (14.6194 50.0318),541,0.5941157431117664,Uhříněveský hřbitov
2.0809499938102887,50.0318,14.6244,POINT (14.6244 50.0318),541,1.0572837250298799,Uhříněveský hřbitov
2.2210496401794275,50.0318,14.6294,POINT (14.6294 50.0318),583,0.9009921404874017,Královice
2.3989356828770734,50.0318,14.6344,POINT (14.6344 50.0318),583,0.596674723966175,Královice
2.681934622063146,50.0318,14.6394,POINT (14.6394 50.0318),583,0.7185433982857777,Královice
3.040839394552176,50.0318,14.6444,POINT (14.6444 50.0318),583,1.0325301578475126,Pod Hradem
3.452055203773646,50.0318,14.6494,POINT (14.6494 50.0318),583,1.4836327071969813,Pod Hradem
3.899066046675943,50.0318,14.6544,POINT (14.6544 50.0318),583,1.5694242625324661,Křenice
3.0384133852627304,50.0368,14.2744,POINT (14.2744 50.0368),592,0.6299195746684921,"Jinočany,Hlavní"
2.579547997169725,50.0368,14.2794,POINT (14.2794 50.0368),329,0.9330674347059705,Třebonice
2.1657962499281402,50.0368,14.2844,POINT (14.2844 50.0368),329,1.018711855584696,Třebonice
1.8284772141600882,50.0368,14.2894,POINT (14.2894 50.0368),329,1.0781396921652475,K Třebonicům
1.449735459001268,50.0368,14.2944,POINT (14.2944 50.0368),224,0.5232186090175388,K Třebonicům
1.1353910359939925,50.0368,14.2994,POINT (14.2994 50.0368),224,0.03435447310160973,K Třebonicům
0.966262596694598,50.0368,14.3044,POINT (14.3044 50.0368),464,0.26059390947189837,Ve Výrech
0.5566338075978251,50.0368,14.3094,POINT (14.3094 50.0368),464,0.4207860794439006,Ve Výrech
0.5496080291906258,50.0368,14.3144,POINT (14.3144 50.0368),464,0.04636177808586954,Hlávkova
0.9541209439797635,50.0368,14.3194,POINT (14.3194 50.0368),464,0.44556460336045767,Náměstí U Lva
0.5630630010908224,50.0368,14.3244,POINT (14.3244 50.0368),596,0.1526521106541267,Slatinová
0.14690140301424776,50.0368,14.3294,POINT (14.3294 50.0368),596,0.28455128743517766,Raichlova
0.5849530760819056,50.0368,14.3344,POINT (14.3344 50.0368),596,0.1312617765983505,Ohradské náměstí
1.130844896627103,50.0368,14.3394,POINT (14.3394 50.0368),596,0.39942786991479723,Malá Ohrada
1.51357638283859,50.0368,14.3444,POINT (14.3444 50.0368),63,0.6064383919777767,Malá Ohrada
1.2699560023094723,50.0368,14.3494,POINT (14.3494 50.0368),13,0.4491325922993149,Praha-Holyně
1.1386735361032359,50.0368,14.3544,POINT (14.3544 50.0368),13,0.784048676081753,Praha-Holyně
0.8178835084221886,50.0368,14.3594,POINT (14.3594 50.0368),192,0.7691774140749948,Stará Holyně
0.7929845600130044,50.0368,14.3644,POINT (14.3644 50.0368),192,0.2712954833064108,Klukovice
0.49268175879241893,50.0368,14.3694,POINT (14.3694 50.0368),347,0.3060180747771184,Grussova
0.16482557167153664,50.0368,14.3744,POINT (14.3744 50.0368),347,0.3494665791852782,Poliklinika Barrandov
0.3687122344490724,50.0368,14.3794,POINT (14.3794 50.0368),126,0.29477952530017115,Chaplinovo náměstí
0.8587566663976344,50.0368,14.3844,POINT (14.3844 50.0368),126,0.1608995383791254,Dreyerova
0.6941156284332614,50.0368,14.3894,POINT (14.3894 50.0368),302,0.16275421585894914,Slivenecká
0.4748857780302313,50.0368,14.3944,POINT (14.3944 50.0368),302,0.42621137260153275,Michnovka
0.7650401941829246,50.0368,14.3994,POINT (14.3994 50.0368),302,0.08733123630247666,Terasy
0.7213653975884478,50.0368,14.4044,POINT (14.4044 50.0368),629,0.3832829262252127,Serpentina
0.3201006255570961,50.0368,14.4094,POINT (14.4094 50.0368),639,0.27676808312051815,U Staré pošty
0.12430202716634405,50.0368,14.4144,POINT (14.4144 50.0368),165,0.2383548719276186,Branické náměstí
0.5543425686382424,50.0368,14.4194,POINT (14.4194 50.0368),527,0.2701304538449725,Vlnitá
0.7913143431955614,50.0368,14.4244,POINT (14.4244 50.0368),338,0.278585062579106,Pod Ryšánkou
0.8285975897343362,50.0368,14.4294,POINT (14.4294 50.0368),587,0.27669902799291207,Pod Ryšánkou
0.42094989497969537,50.0368,14.4344,POINT (14.4344 50.0368),587,0.16991027574320403,Na Vrstevnici
0.5327979565025819,50.0368,14.4394,POINT (14.4394 50.0368),587,0.311799419855874,Na Staré cestě
1.0032938307511705,50.0368,14.4444,POINT (14.4444 50.0368),587,0.2037497740795699,Nádraží Krč
1.0766602962314167,50.0368,14.4494,POINT (14.4494 50.0368),436,0.21080307940343398,Nad Rybníky
0.7487985537053509,50.0368,14.4544,POINT (14.4544 50.0368),436,0.16773452661524157,Rosečská
0.7604282705036675,50.0368,14.4594,POINT (14.4594 50.0368),436,0.3812391988430989,U Labutě
1.1008419664652282,50.0368,14.4644,POINT (14.4644 50.0368),436,0.6169234433103895,Praha-Kačerov
1.26548001350144,50.0368,14.4694,POINT (14.4694 50.0368),469,0.7836745783625444,Starý Spořilov
0.94412684855997,50.0368,14.4744,POINT (14.4744 50.0368),469,0.3620763485518204,Roztyly
0.892950921255915,50.0368,14.4794,POINT (14.4794 50.0368),469,0.22388762846705862,Roztyly
0.900333613527476,50.0368,14.4844,POINT (14.4844 50.0368),303,0.3351611885480718,Dědinova
0.6282672012906169,50.0368,14.4894,POINT (14.4894 50.0368),303,0.3398285407042665,Chodovec
0.5393932871666309,50.0368,14.4944,POINT (14.4944 50.0368),141,0.14165144912187635,Pod Chodovem
0.12636276860412543,50.0368,14.4994,POINT (14.4994 50.0368),232,0.119931303911057,Benkova
0.1295322741360358,50.0368,14.5044,POINT (14.5044 50.0368),88,0.22153366568529748,Brodského
0.5975663080468238,50.0368,14.5094,POINT (14.5094 50.0368),88,0.07733492358730867,Donovalská
0.7894135435160665,50.0368,14.5144,POINT (14.5144 50.0368),588,0.30600817088967897,Brechtova
0.5716865203908184,50.0368,14.5194,POINT (14.5194 50.0368),588,0.25891969924341074,Prašná
0.7429916926247467,50.0368,14.5244,POINT (14.5244 50.0368),40,0.3339875641112623,Wagnerova
0.5541895894180033,50.0368,14.5294,POINT (14.5294 50.0368),40,0.24479114154922554,Wagnerova
0.8235687868837401,50.0368,14.5344,POINT (14.5344 50.0368),40,0.4805718983704605,Jižní Město
1.0447538951616477,50.0368,14.5394,POINT (14.5394 50.0368),279,0.31114405426334124,Jižní Město
1.4203758262464037,50.0368,14.5444,POINT (14.5444 50.0368),279,0.7146425772496755,Newtonova
0.9776118000793443,50.0368,14.5494,POINT (14.5494 50.0368),101,0.37544747065064843,Newtonova
0.4313889202153828,50.0368,14.5544,POINT (14.5544 50.0368),101,0.3610391279370813,Nové Petrovice
0.18032739479796656,50.0368,14.5594,POINT (14.5594 50.0368),101,0.19557126634529348,Morseova
0.7035549290173215,50.0368,14.5644,POINT (14.5644 50.0368),101,0.26486107272883236,Sídliště Petrovice
1.2466300769072522,50.0368,14.5694,POINT (14.5694 50.0368),190,0.5383551863070588,Janovská
1.7786473908225873,50.0368,14.5744,POINT (14.5744 50.0368),190,0.04238514324626038,Betonárka
2.1453932613907374,50.0368,14.5794,POINT (14.5794 50.0368),22,0.38006211714497434,Na Blanici
1.6154515384097532,50.0368,14.5844,POINT (14.5844 50.0368),22,0.17535399878141894,Na Blanici
1.11027253405669,50.0368,14.5894,POINT (14.5894 50.0368),22,0.2536909917410979,Na Vrchách
0.6868599033358135,50.0368,14.5944,POINT (14.5944 50.0368),22,0.21253279335887143,Picassova
0.5717499048888743,50.0368,14.5994,POINT (14.5994 50.0368),22,0.5889728599522878,Nové náměstí
0.8933472900672071,50.0368,14.6044,POINT (14.6044 50.0368),22,0.6801843812967833,K Netlukám
0.970509721239074,50.0368,14.6094,POINT (14.6094 50.0368),541,0.4026987019598244,K Netlukám
1.2967815744602234,50.0368,14.6144,POINT (14.6144 50.0368),541,0.4966818875892242,Netluky
1.7428269520236002,50.0368,14.6194,POINT (14.6194 50.0368),541,0.8430020601750109,Netluky
2.238146357488623,50.0368,14.6244,POINT (14.6244 50.0368),541,1.243385518743156,Královice
2.7563023147652173,50.0368,14.6294,POINT (14.6294 50.0368),541,0.6886155946680146,Královice
2.911038833576796,50.0368,14.6344,POINT (14.6344 50.0368),583,0.1357399212465691,Královice
3.148337338506192,50.0368,14.6394,POINT (14.6394 50.0368),583,0.24834178839685678,Pod Hradem
3.4591847165873792,50.0368,14.6444,POINT (14.6444 50.0368),583,0.7620177995715823,Pod Hradem
3.8256946833107284,50.0368,14.6494,POINT (14.6494 50.0368),583,1.3098544231569977,Pod Hradem
4.233434860293994,50.0368,14.6544,POINT (14.6544 50.0368),583,1.4921569285286393,"Křenice,K Sibřině"
2.526064928320839,50.0418,14.2744,POINT (14.2744 50.0418),592,0.7755322505923626,Třebonice
2.2844655016724764,50.0418,14.2794,POINT (14.2794 50.0418),329,0.3905883750303702,Třebonice
1.8042694241249382,50.0418,14.2844,POINT (14.2844 50.0418),329,0.5654363675153012,Třebonice
1.3813195435278467,50.0418,14.2894,POINT (14.2894 50.0418),329,1.0502034530075945,Třebonice
1.0847807187778387,50.0418,14.2944,POINT (14.2944 50.0418),329,0.7719073609069097,K Třebonicům
0.6650403344576636,50.0418,14.2994,POINT (14.2994 50.0418),224,0.5685626533831706,K Třebonicům
0.49568997365854384,50.0418,14.3044,POINT (14.3044 50.0418),224,0.6216442969353989,Stodůlky
0.5461332417594872,50.0418,14.3094,POINT (14.3094 50.0418),10,0.5893302435072579,Stodůlky
0.6597362656431438,50.0418,14.3144,POINT (14.3144 50.0418),10,0.3474207397105137,Vackova
0.5272888579459959,50.0418,14.3194,POINT (14.3194 50.0418),582,0.1720193315476181,Holýšovská
0.5055489388912533,50.0418,14.3244,POINT (14.3244 50.0418),552,0.32170785983553096,Amforová
0.7015559424719114,50.0418,14.3294,POINT (14.3294 50.0418),596,0.23331036213603454,Amforová
0.9015380299398251,50.0418,14.3344,POINT (14.3344 50.0418),596,0.07124369215808699,Píškova
1.0101956169854016,50.0418,14.3394,POINT (14.3394 50.0418),118,0.1886293780523854,Malá Ohrada
0.961134483735608,50.0418,14.3444,POINT (14.3444 50.0418),63,0.49376709313637845,Malá Ohrada
0.8105011602408276,50.0418,14.3494,POINT (14.3494 50.0418),13,0.5394180752009776,Ovčí hájek
0.583696243581984,50.0418,14.3544,POINT (14.3544 50.0418),13,0.9014155660020023,Stará Stodůlecká
0.8003377279573308,50.0418,14.3594,POINT (14.3594 50.0418),13,0.8735945596388809,Stará Stodůlecká
1.241069614549177,50.0418,14.3644,POINT (14.3644 50.0418),347,0.700915928812164,Klukovice
0.8418051685438506,50.0418,14.3694,POINT (14.3694 50.0418),347,0.7203091116060217,Klukovice
0.7021880769545994,50.0418,14.3744,POINT (14.3744 50.0418),347,0.8026811375239777,Chaplinovo náměstí
0.8539448118013603,50.0418,14.3794,POINT (14.3794 50.0418),126,0.721663764817531,Dreyerova
1.0665712422645308,50.0418,14.3844,POINT (14.3844 50.0418),302,0.6198053722344551,Dreyerova
0.515018651473524,50.0418,14.3894,POINT (14.3894 50.0418),302,0.43447534542213045,Slivenecká
0.08491935689462647,50.0418,14.3944,POINT (14.3944 50.0418),204,0.06293034356365867,Nádraží Hlubočepy
0.6026783312309796,50.0418,14.3994,POINT (14.3994 50.0418),204,0.33283887226738723,Žvahov
0.6969283944913146,50.0418,14.4044,POINT (14.4044 50.0418),629,0.05922987562689826,Hlubočepy
0.2646768692734709,50.0418,14.4094,POINT (14.4094 50.0418),629,0.22352684358379044,Přístaviště
0.1655463726353243,50.0418,14.4144,POINT (14.4144 50.0418),332,0.17763121600661744,Dobeška
0.46504946729647256,50.0418,14.4194,POINT (14.4194 50.0418),332,0.12923346885588471,U Háje
0.2597301054695718,50.0418,14.4244,POINT (14.4244 50.0418),338,0.22050487048466413,Pod Pekařkou
0.4947506138248929,50.0418,14.4294,POINT (14.4294 50.0418),442,0.18894569883971168,Nové Podolí
0.25214776382806786,50.0418,14.4344,POINT (14.4344 50.0418),587,0.46785553593621665,Ryšánka
0.4126176719111842,50.0418,14.4394,POINT (14.4394 50.0418),587,0.17162000904982122,Ryšánka
0.9449752332963215,50.0418,14.4444,POINT (14.4444 50.0418),587,0.021832424620043662,Antala Staška
0.7843617824896918,50.0418,14.4494,POINT (14.4494 50.0418),5,0.24443450331094235,Poliklinika Budějovická
0.31739463062641593,50.0418,14.4544,POINT (14.4544 50.0418),5,0.27399931807626243,Lísek
0.4497836116072392,50.0418,14.4594,POINT (14.4594 50.0418),5,0.10287784263400496,Kačerov
0.9591252488545242,50.0418,14.4644,POINT (14.4644 50.0418),5,0.28763581123746995,Praha-Kačerov
0.9703963566045231,50.0418,14.4694,POINT (14.4694 50.0418),469,0.4453787351325053,Depo Kačerov
0.4812534992200146,50.0418,14.4744,POINT (14.4744 50.0418),469,0.12841766923315157,Starý Spořilov
0.3709323012512058,50.0418,14.4794,POINT (14.4794 50.0418),469,0.3120052645332605,Roztylské náměstí
0.8121740045776611,50.0418,14.4844,POINT (14.4844 50.0418),469,0.39362026086238755,Nad Pahorkem
1.005980994100313,50.0418,14.4894,POINT (14.4894 50.0418),141,0.17736385874469424,Choceradská
0.4810153779879402,50.0418,14.4944,POINT (14.4944 50.0418),141,0.12419088802286882,Městský archiv Chodovec
0.2584643635607229,50.0418,14.4994,POINT (14.4994 50.0418),141,0.09437756641427426,Knovízská
0.4297599720811404,50.0418,14.5044,POINT (14.5044 50.0418),88,0.36618583401367677,Brodského
0.7245691934336161,50.0418,14.5094,POINT (14.5094 50.0418),88,0.4622037202341576,Přeštická
0.7031098948003305,50.0418,14.5144,POINT (14.5144 50.0418),450,0.2088202595205336,K Obecním hájovnám
0.49688642158556345,50.0418,14.5194,POINT (14.5194 50.0418),450,0.35652666646498743,Nad Košíkem
0.7845245106088631,50.0418,14.5244,POINT (14.5244 50.0418),450,0.5761926925811021,Hostivařský hřbitov
1.1077252401791469,50.0418,14.5294,POINT (14.5294 50.0418),40,0.6766764389137494,Wagnerova
1.2641972367632388,50.0418,14.5344,POINT (14.5344 50.0418),40,0.9150828642828247,Jižní Město
1.1188312184951794,50.0418,14.5394,POINT (14.5394 50.0418),131,0.838592822235022,Jižní Město
0.9770668076695469,50.0418,14.5444,POINT (14.5444 50.0418),131,0.6837239169300969,Řepčická
0.7101222658120888,50.0418,14.5494,POINT (14.5494 50.0418),193,0.2780988783164527,Livornská
0.5097600599692363,50.0418,14.5544,POINT (14.5544 50.0418),190,0.1958273344094021,Nové Petrovice
0.14562043458833684,50.0418,14.5594,POINT (14.5594 50.0418),190,0.23210665610021505,Holoubkovská
0.6313519645962162,50.0418,14.5644,POINT (14.5644 50.0418),190,0.2970355275446042,Janovská
1.1798539297004205,50.0418,14.5694,POINT (14.5694 50.0418),190,0.2867143798689858,Janovská
1.7324997222683012,50.0418,14.5744,POINT (14.5744 50.0418),190,0.5628675051632401,Betonárka
2.2862863512450162,50.0418,14.5794,POINT (14.5794 50.0418),190,0.30034920042272034,Fruta
1.879101592490763,50.0418,14.5844,POINT (14.5844 50.0418),22,0.3121448020398187,Bečovská
1.4676662501507443,50.0418,14.5894,POINT (14.5894 50.0418),22,0.29661956780364773,U Uhříněveské obory
1.1803032020465614,50.0418,14.5944,POINT (14.5944 50.0418),22,0.5558973898157683,U Uhříněveské obory
1.1172453068558041,50.0418,14.5994,POINT (14.5994 50.0418),22,0.9671477442733665,Picassova
1.311262179207997,50.0418,14.6044,POINT (14.6044 50.0418),22,0.9726992065687122,Netluky
1.495622064500496,50.0418,14.6094,POINT (14.6094 50.0418),541,0.42190439966816407,Netluky
1.7252937989399708,50.0418,14.6144,POINT (14.6144 50.0418),541,0.1609748379699223,Netluky
2.081451903239912,50.0418,14.6194,POINT (14.6194 50.0418),541,0.6999089044008232,Netluky
2.510835589667466,50.0418,14.6244,POINT (14.6244 50.0418),541,1.0092403920743305,Hájek
2.9819789890576485,50.0418,14.6294,POINT (14.6294 50.0418),541,0.8675517490158886,Královice
3.4364882904796934,50.0418,14.6344,POINT (14.6344 50.0418),583,0.5378928897691607,Pod Hradem
3.639688541213952,50.0418,14.6394,POINT (14.6394 50.0418),583,0.43849315144490764,Pod Hradem
3.911682960502244,50.0418,14.6444,POINT (14.6444 50.0418),583,0.843370456480338,Pod Hradem
3.9812395221405104,50.0418,14.6494,POINT (14.6494 50.0418),120,1.2847424066320723,"Sibřina,Stupice"
3.95771459229819,50.0418,14.6544,POINT (14.6544 50.0418),202,1.4314712359513493,"Křenice,K Sibřině"
3.907150786659001,50.0418,14.6594,POINT (14.6594 50.0418),202,0.8795330433567383,"Křenice,K Sibřině"
2.036197962980215,50.0468,14.2744,POINT (14.2744 50.0468),592,0.4890041348750866,"Chrášťany,Scania-Label"
1.8090853455972156,50.0468,14.2794,POINT (14.2794 50.0468),592,0.22484154355742864,Třebonice
1.5608180270175105,50.0468,14.2844,POINT (14.2844 50.0468),329,0.46659696388780847,Třebonice
1.043459841087656,50.0468,14.2894,POINT (14.2894 50.0468),329,0.8782388004076627,Zličín
0.5979247163839798,50.0468,14.2944,POINT (14.2944 50.0468),329,0.47464109880793987,Obchodní centrum Zličín
0.4598852990650291,50.0468,14.2994,POINT (14.2994 50.0468),224,0.42680284989394446,Obchodní centrum Zličín
0.12216542811359522,50.0468,14.3044,POINT (14.3044 50.0468),224,0.31325745308448427,Stodůlky
0.1571833637018821,50.0468,14.3094,POINT (14.3094 50.0468),10,0.24289655393396492,Stodůlky
0.4021156951359552,50.0468,14.3144,POINT (14.3144 50.0468),10,0.24309703902096866,Vackova
0.3046970380794236,50.0468,14.3194,POINT (14.3194 50.0468),582,0.24270624251931414,Kovářova - KD Mlejn
0.268824359581892,50.0468,14.3244,POINT (14.3244 50.0468),552,0.375652066633147,Luka
0.4906823719683107,50.0468,14.3294,POINT (14.3294 50.0468),96,0.28084243611177756,Lužiny
0.7052928784416953,50.0468,14.3344,POINT (14.3344 50.0468),96,0.4822530997032906,Archeologická
0.5080660309423811,50.0468,14.3394,POINT (14.3394 50.0468),118,0.345774261872483,Archeologická
0.41556651088115554,50.0468,14.3444,POINT (14.3444 50.0468),63,0.3661810574751191,Ovčí hájek
0.4756485052063274,50.0468,14.3494,POINT (14.3494 50.0468),293,0.19905642379396235,Ovčí hájek
0.029583571830763492,50.0468,14.3544,POINT (14.3544 50.0468),13,0.43129439091066163,Stará Stodůlecká
0.5483742898262551,50.0468,14.3594,POINT (14.3594 50.0468),13,0.3696380440795275,Stará Stodůlecká
1.0961489609301636,50.0468,14.3644,POINT (14.3644 50.0468),198,0.4927897610644315,Sídliště Jinonice
1.3381280088714032,50.0468,14.3694,POINT (14.3694 50.0468),347,0.63115561520911,Sídliště Jinonice
1.254997498705158,50.0468,14.3744,POINT (14.3744 50.0468),347,0.9477853714726104,Jinonice
1.3923163330834585,50.0468,14.3794,POINT (14.3794 50.0468),126,1.061401711488009,U Trezorky
1.2379414778392837,50.0468,14.3844,POINT (14.3844 50.0468),204,1.1655379605356382,Dreyerova
0.8101907036708733,50.0468,14.3894,POINT (14.3894 50.0468),204,0.8113744746667443,Nádraží Hlubočepy
0.6295783113121635,50.0468,14.3944,POINT (14.3944 50.0468),204,0.6137348598057775,Nádraží Hlubočepy
0.8673976734085912,50.0468,14.3994,POINT (14.3994 50.0468),204,0.3585866098265058,Praha-Žvahov
1.0330054875255552,50.0468,14.4044,POINT (14.4044 50.0468),629,0.17390549815196887,Nad Zlíchovem
0.7280962968705783,50.0468,14.4094,POINT (14.4094 50.0468),17,0.21197087353884034,Zlíchov
0.173459325107188,50.0468,14.4144,POINT (14.4144 50.0468),17,0.0391930358822471,Dvorce
0.38223298839408787,50.0468,14.4194,POINT (14.4194 50.0468),17,0.13148381857417366,Za Skalkou
0.3532577891958764,50.0468,14.4244,POINT (14.4244 50.0468),338,0.3361541653879937,Pod Pekařkou
0.10790749459679015,50.0468,14.4294,POINT (14.4294 50.0468),442,0.22341698434265972,Milevská
0.49420994311376165,50.0468,14.4344,POINT (14.4344 50.0468),545,0.25101913040507107,Sídliště Pankrác
0.2827688294571399,50.0468,14.4394,POINT (14.4394 50.0468),545,0.05794053805566963,Krčský hřbitov
0.7291933584123208,50.0468,14.4444,POINT (14.4444 50.0468),545,0.23480862472027816,Zelená liška
0.32992320167546113,50.0468,14.4494,POINT (14.4494 50.0468),378,0.24742901867986683,Budějovická
0.3511267363940001,50.0468,14.4544,POINT (14.4544 50.0468),5,0.13336536181789024,Brumlovka
0.47418976236383936,50.0468,14.4594,POINT (14.4594 50.0468),5,0.2036265620640306,Vyskočilova
0.9708099074744114,50.0468,14.4644,POINT (14.4644 50.0468),5,0.2983608972371632,Pekárenská
0.8863886618981062,50.0468,14.4694,POINT (14.4694 50.0468),138,0.13680116137035636,V Zápolí
0.33262045561203724,50.0468,14.4744,POINT (14.4744 50.0468),138,0.20164823241058744,Severozápadní
0.22723968632579727,50.0468,14.4794,POINT (14.4794 50.0468),138,0.27259313105227273,Roztylské náměstí
0.7801854796082319,50.0468,14.4844,POINT (14.4844 50.0468),138,0.14796762145833953,Lešanská
1.2523890913413902,50.0468,14.4894,POINT (14.4894 50.0468),141,0.14188622315509603,Sídliště Spořilov
0.8876127925400469,50.0468,14.4944,POINT (14.4944 50.0468),141,0.47804716746486753,Sídliště Spořilov
0.7894836938472566,50.0468,14.4994,POINT (14.4994 50.0468),141,0.6082042625975711,Knovízská
0.9842045809498098,50.0468,14.5044,POINT (14.5044 50.0468),88,0.7048716543692765,Záběhlická škola
0.9405015312677216,50.0468,14.5094,POINT (14.5094 50.0468),325,0.4064612515333138,Přeštická
0.5041618611778801,50.0468,14.5144,POINT (14.5144 50.0468),450,0.10176250018679255,Na Košíku
0.08192541764506613,50.0468,14.5194,POINT (14.5194 50.0468),450,0.11140561657723118,Toulcův dvůr
0.6126127372543672,50.0468,14.5244,POINT (14.5244 50.0468),450,0.023730128192131328,Hostivařský hřbitov
0.59728857954152,50.0468,14.5294,POINT (14.5294 50.0468),140,0.49955137617503276,Hostivařské náměstí
0.8808143849590193,50.0468,14.5344,POINT (14.5344 50.0468),140,0.5749306454174977,K Lesoparku
0.6894337728094969,50.0468,14.5394,POINT (14.5394 50.0468),131,0.35583756974239455,K Lesoparku
0.42213170724370913,50.0468,14.5444,POINT (14.5444 50.0468),131,0.1422184748283478,Řepčická
0.26805912256961606,50.0468,14.5494,POINT (14.5494 50.0468),193,0.12931717472416634,Hostivařský pivovar
0.3310361554012583,50.0468,14.5544,POINT (14.5544 50.0468),193,0.2016115342883802,Boloňská
0.6893649670160117,50.0468,14.5594,POINT (14.5594 50.0468),190,0.2561860716802912,Na Vartě
0.9233764400171754,50.0468,14.5644,POINT (14.5644 50.0468),190,0.18788592772000434,Praha-Horní Měcholupy
